/* 
Selezionare tutti i corsi di laurea con i relativi corsi e insegnanti
*/

SELECT *
FROM degrees
JOIN courses ON courses.degree_id = degrees.id
JOIN course_teacher ON course_teacher.course_id = courses.id
JOIN teachers ON course_teacher.teacher_id = teachers.id

id,department_id,name,level,address,email,website,id,degree_id,name,description,period,year,cfu,website,course_id,teacher_id,id,name,surname,phone,email,office_address,office_number
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,43,2,"voluptatum incidunt ut","Deserunt voluptas nemo hic sequi. Temporibus vel officiis magni. Nostrum mollitia eum molestias.","II semestre",3,14,NULL,43,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,89,5,"ipsam atque animi","In deserunt voluptatem a voluptate omnis rerum maiores. Eum voluptas voluptas repellat labore quaerat. Omnis id sed et vel deleniti.","I semestre",1,5,NULL,89,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,107,6,"cupiditate voluptas consectetur","Autem dolorum est quia. Eos esse beatae dolorem eius. Non quia omnis molestiae perspiciatis. Quia voluptatem aut non necessitatibus non.","II semestre",2,4,www.quaerat.uni.it,107,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
15,3,"Corso di Laurea in Ingegneria Civile",triennale,"Rotonda Felicia 485 Piano 1",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,247,15,"iste veniam et","Omnis sed et et facilis voluptatibus earum. Omnis sint suscipit vel eos illum et. Id alias sit culpa. Dolor similique error consequatur non officiis.","II semestre",2,9,www.veniam.uni.it,247,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,279,17,"distinctio quo praesentium","Sed sit deserunt et nostrum non tempora. Fugit voluptatem sed nulla et consequatur quis. Eum qui perspiciatis exercitationem unde qui. Excepturi omnis dicta quis omnis quod veritatis laboriosam.","I semestre",1,14,www.rerum.uni.it,279,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
19,4,"Corso di Laurea in Ingegneria dell'Informazione",triennale,"Piazza De Santis 425",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,317,19,"hic omnis dolore","Unde est reiciendis sit quia. Quaerat rerum excepturi quidem corporis in voluptatem. Incidunt quia consequatur enim voluptates non.","I semestre",1,10,www.magnam.uni.it,317,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
19,4,"Corso di Laurea in Ingegneria dell'Informazione",triennale,"Piazza De Santis 425",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,334,19,"et sed sunt","Fuga consectetur ex delectus cum voluptas voluptatem. Dolores minus et et non. Corrupti officiis enim adipisci vel cumque quidem mollitia. Minima unde et quo est magni.","I semestre",3,7,www.dolor.uni.it,334,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
24,4,"Corso di Laurea Magistrale in Ingegneria dell'Automazione",magistrale,"Strada Ippolito 684",ingegneria-dellautomazione@uni.it,www.ingegneria-dellautomazione.uni.it,417,24,"omnis amet omnis","Amet in suscipit impedit itaque voluptatem eum tempora. Et amet consectetur consequatur placeat. Unde culpa quis et.","II semestre",1,5,NULL,417,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
35,6,"Corso di Laurea in Tecniche di Radiologia Medica",triennale,"Piazza Artes 317",tecniche-di-radiologia-medica@uni.it,www.tecniche-di-radiologia-medica.uni.it,613,35,"odio vel officiis","Eius provident magnam quia provident. Culpa alias voluptatem officiis iste. Labore minus quaerat aut error.","I semestre",3,8,NULL,613,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
37,6,"Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata",magistrale,"Contrada Sala 9",scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata@uni.it,www.scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata.uni.it,639,37,"dolor eos at","Itaque harum est officiis molestiae provident enim ut velit. Natus quia optio repellendus enim eaque in nihil.","II semestre",1,8,www.adipisci.uni.it,639,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
40,7,"Corso di Laurea in Igiene Dentale",triennale,"Rotonda Martini 446",igiene-dentale@uni.it,www.igiene-dentale.uni.it,699,40,"est aspernatur et","Odio recusandae magnam sunt omnis. Aut dolorem ratione ratione reprehenderit impedit. Ab omnis explicabo sint dolore autem cumque.","II semestre",1,11,NULL,699,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
41,7,"Corso di Laurea in Logopedia",triennale,"Strada Lisa 27",logopedia@uni.it,www.logopedia.uni.it,721,41,"quis non est","Sit at maiores in at tempora quasi aut. Voluptas qui non nulla cupiditate eveniet veniam. Numquam quia nulla quo adipisci ut accusamus sed pariatur. Et earum qui molestias adipisci vel ipsa nostrum.","II semestre",1,3,NULL,721,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
53,9,"Corso di Laurea in Economia",triennale,"Via Edvige 422",economia@uni.it,www.economia.uni.it,957,53,"blanditiis numquam quos","Labore et ut tempore enim dolorem. Totam earum commodi delectus quidem ratione. Laudantium ipsa voluptatem quam iusto ut. A vel veritatis consequuntur excepturi quaerat quia eveniet asperiores.","I semestre",3,11,NULL,957,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
64,10,"Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia",magistrale,"Incrocio Milani 70 Appartamento 93",relazioni-internazionali-e-diplomazia@uni.it,www.relazioni-internazionali-e-diplomazia.uni.it,1120,64,"mollitia atque quisquam","Voluptatem magni eum pariatur facere quos molestiae ad exercitationem. Saepe nihil omnis porro iure non veritatis. Ut ad tempore numquam autem enim.","II semestre",1,3,www.animi.uni.it,1120,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
70,12,"Corso di Laurea in Lingue, Letterature e Mediazione Culturale",triennale,"Contrada Lombardi 7",lingue-letterature-e-mediazione-culturale@uni.it,www.lingue-letterature-e-mediazione-culturale.uni.it,1226,70,"aut qui consequatur","Quibusdam ipsa expedita repellendus excepturi eum eum molestias quam. Deserunt voluptatem accusantium eos. Ea quo saepe temporibus repellat.","I semestre",2,7,NULL,1226,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
74,12,"Corso di Laurea Magistrale in Linguistica",magistrale,"Strada Pellegrino 3 Appartamento 85",linguistica@uni.it,www.linguistica.uni.it,1295,74,"repudiandae amet similique","Ut facilis repudiandae sed perferendis. Aliquam et dolores molestias ab consequuntur accusantium voluptas. Sit fugit quas dolor et eligendi enim.","I semestre",2,14,www.et.uni.it,1295,6,6,Bernardo,Guerra,NULL,nathan41@gallo.it,"Rotonda Martinelli 309",199
1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,19,1,"repellat itaque nam","Nostrum debitis eius voluptate id ad nobis. Qui delectus amet deserunt nisi. Cum dolores nam magnam et suscipit ducimus voluptate qui.","II semestre",3,7,NULL,19,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
13,2,"Corso di Laurea Magistrale in Astronomia",magistrale,"Via Samira 39",astronomia@uni.it,www.astronomia.uni.it,209,13,"fugit dolorem voluptas","Et autem in expedita error veniam sed consequatur. Dolorum dignissimos sit maxime accusantium a hic perferendis.","I semestre",1,7,www.sit.uni.it,209,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,294,17,"id et ut","Reiciendis quo a aliquam numquam dicta possimus. Dolore aliquam voluptas enim voluptatem. Temporibus fuga ut ipsa commodi.","I semestre",3,7,NULL,294,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
18,3,"Corso di Laurea Magistrale in Ingegneria Civile",magistrale,"Contrada Moretti 163",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,299,18,"inventore reiciendis deserunt","Dolores voluptatem fuga nostrum quo. In error dolores vitae. Ex alias expedita mollitia consequatur temporibus.","I semestre",1,13,www.excepturi.uni.it,299,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
29,5,"Corso di Laurea in Informatica",triennale,"Rotonda Rossetti 478 Piano 2",informatica@uni.it,www.informatica.uni.it,505,29,"molestiae est qui","Et ut eos ex iure corrupti. Adipisci rerum ut non illo. Excepturi temporibus corporis odio. Atque placeat commodi maxime reiciendis quia error.","II semestre",3,12,www.inventore.uni.it,505,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
33,6,"Corso di Laurea in Infermieristica",triennale,"Incrocio Gentile 507 Appartamento 78",infermieristica@uni.it,www.infermieristica.uni.it,572,33,"sunt aut inventore","Earum rerum labore ipsa nulla omnis soluta vel. Et velit amet voluptatum enim quasi a impedit. Voluptatem provident qui labore excepturi ducimus. Vel dolorum necessitatibus est.","I semestre",3,4,NULL,572,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
36,6,"Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie",magistrale,"Via D'angelo 9 Piano 8",scienze-delle-professioni-sanitarie@uni.it,www.scienze-delle-professioni-sanitarie.uni.it,624,36,"eaque vero sapiente","Et iste consectetur facere voluptas. Minus recusandae nobis quod culpa nihil dolores dolores. Quo nihil quae id quia incidunt praesentium deleniti.","I semestre",1,8,NULL,624,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
39,7,"Corso di Laurea in Fisioterapia",triennale,"Strada Parisi 5",fisioterapia@uni.it,www.fisioterapia.uni.it,676,39,"amet qui quibusdam","Soluta ipsum dolorum nihil. Similique reiciendis deleniti explicabo. Repellat incidunt modi fugit voluptatem esse qui dignissimos. Est repudiandae aut cum aut.","II semestre",1,14,NULL,676,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
39,7,"Corso di Laurea in Fisioterapia",triennale,"Strada Parisi 5",fisioterapia@uni.it,www.fisioterapia.uni.it,691,39,"eum delectus quo","Beatae et ab explicabo minus. Minima et tenetur eos enim dignissimos sed quia. Non veniam dolor eum quidem.","II semestre",3,5,www.enim.uni.it,691,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
40,7,"Corso di Laurea in Igiene Dentale",triennale,"Rotonda Martini 446",igiene-dentale@uni.it,www.igiene-dentale.uni.it,704,40,"quo ut earum","Sed aut et voluptates non quia non. Voluptatum labore totam deserunt. Dolore dolore totam ut asperiores aliquid labore vel quidem.","II semestre",2,8,NULL,704,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
42,7,"Corso di Laurea in Tecnica della Riabilitazione Psichiatrica",triennale,"Strada Naomi 536",tecnica-della-riabilitazione-psichiatrica@uni.it,www.tecnica-della-riabilitazione-psichiatrica.uni.it,746,42,"minus eum et","Fugiat et enim ullam qui odit in. Rem nihil vel repellendus eum voluptatibus vitae. Dolorem ut dolorem et laborum vitae et. Velit accusamus nesciunt vel eos suscipit.","I semestre",2,5,NULL,746,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
42,7,"Corso di Laurea in Tecnica della Riabilitazione Psichiatrica",triennale,"Strada Naomi 536",tecnica-della-riabilitazione-psichiatrica@uni.it,www.tecnica-della-riabilitazione-psichiatrica.uni.it,751,42,"sint voluptas dicta","Non enim fuga et quia. Voluptatem rerum et tenetur. Et distinctio placeat dignissimos aspernatur aut magni animi impedit. Eum sunt et laborum velit soluta qui vel.","I semestre",3,4,www.minus.uni.it,751,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
43,7,"Corso di Laurea in Tecniche di Neurofisiopatologia",triennale,"Incrocio Bibiana 32",tecniche-di-neurofisiopatologia@uni.it,www.tecniche-di-neurofisiopatologia.uni.it,776,43,"aut maxime non","Delectus quidem dolores architecto dolorem ut dicta perspiciatis dolor. Id et quasi incidunt. Vel libero quas doloribus quos. Assumenda sunt fugiat aut beatae incidunt quo sit.","II semestre",3,9,NULL,776,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
65,10,"Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche",magistrale,"Strada De Angelis 419",scienze-del-governo-e-politiche-pubbliche@uni.it,www.scienze-del-governo-e-politiche-pubbliche.uni.it,1133,65,"aut facilis quam","Commodi ut molestiae ipsum ut perspiciatis harum numquam. Eligendi libero qui dolore consequatur a. Minima et quam dolore et. Vel hic provident in sapiente impedit.","II semestre",1,9,www.hic.uni.it,1133,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
68,11,"Corso di Laurea Magistrale in Scienze Statistiche",magistrale,"Strada Russo 97",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,1183,68,"at exercitationem libero","Nam sunt sit aut a aut voluptas. Laborum ipsa ipsam error minima et. Alias rerum consectetur natus quibusdam similique praesentium. Enim animi dolores magni reprehenderit in adipisci neque.","I semestre",1,3,NULL,1183,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
68,11,"Corso di Laurea Magistrale in Scienze Statistiche",magistrale,"Strada Russo 97",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,1187,68,"reprehenderit eos dolores","Non aut saepe aut reiciendis qui maiores beatae pariatur. Quaerat reiciendis ipsam cum hic distinctio non. Repellat voluptatum atque nobis voluptatem iure facilis dolores.","I semestre",2,6,www.quasi.uni.it,1187,7,7,Noemi,Ferraro,"348 610 711",amarini@gmail.com,"Contrada Amato 58 Piano 2",185
1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,9,1,"quod in aut","Hic a suscipit illum excepturi deleniti. Est sunt animi ut doloremque incidunt. Atque ipsa ipsa incidunt sit dolor dolorum.","II semestre",2,13,www.sunt.uni.it,9,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
16,3,"Corso di Laurea in Ingegneria per l'Ambiente e il Territorio",triennale,"Borgo Nestore 88 Piano 7",ingegneria-per-lambiente-e-il-territorio@uni.it,www.ingegneria-per-lambiente-e-il-territorio.uni.it,264,16,"nam id aliquid","Sint alias et error libero quam aut. Nemo aliquid repudiandae doloremque officiis.","I semestre",2,14,www.error.uni.it,264,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
22,4,"Corso di Laurea in Ingegneria Elettronica",triennale,"Contrada Patrizio 91 Appartamento 25",ingegneria-elettronica@uni.it,www.ingegneria-elettronica.uni.it,389,22,"pariatur laboriosam quae","Provident nostrum et qui nihil aut. In iure et non ut qui soluta. Qui amet at aut eum sapiente. Quod earum aut cumque nisi ut facere.","II semestre",2,6,NULL,389,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
27,4,"Corso di Laurea Magistrale in Cybersecurity",magistrale,"Piazza Quasimodo 14",cybersecurity@uni.it,www.cybersecurity.uni.it,459,27,"eum soluta est","Adipisci eos facilis molestiae enim aspernatur possimus. Dolorem excepturi rerum molestiae. Cum ex atque praesentium a fugiat aut maxime. Eaque velit rerum id tempora.","II semestre",1,5,www.possimus.uni.it,459,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,820,46,"rerum sed animi","Voluptas velit est quisquam. Et distinctio voluptatibus rerum et. Adipisci eos quas deleniti error veniam delectus.","I semestre",1,6,NULL,820,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
52,8,"Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente",magistrale,"Rotonda Ferrari 38",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,927,52,"ullam voluptatem facere","Itaque nam optio placeat. Et voluptatibus aliquam quae. Tempora voluptas doloremque et et.","I semestre",1,14,www.laborum.uni.it,927,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
57,9,"Corso di Laurea Magistrale in Economia e Diritto",magistrale,"Incrocio Joseph 585 Piano 7",economia-e-diritto@uni.it,www.economia-e-diritto.uni.it,1009,57,"cupiditate ullam earum","Assumenda exercitationem similique dolorum adipisci incidunt placeat distinctio tempore. Adipisci suscipit omnis est ut veniam non odio et. Corrupti autem non impedit vitae fugiat quo.","I semestre",1,14,www.qui.uni.it,1009,8,8,Ione,Costantini,"+59 87 0628195",bgentile@greco.com,"Strada Vitali 8 Piano 0",64
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,28,2,"accusantium culpa sint","Quia autem dolor officia voluptatem ullam. Architecto deleniti ex ut ab et harum veritatis. Expedita facilis quo quidem quas eos praesentium sed voluptatum.","I semestre",2,12,www.pariatur.uni.it,28,9,9,Demis,Marino,NULL,fulvio.grasso@hotmail.com,"Borgo Elga 89",124
4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,70,4,"est exercitationem sit","Natus vel voluptates animi qui eos. Reprehenderit repellat nobis rerum facilis. Molestiae quis sed sit vero perferendis impedit voluptas impedit. Est architecto molestiae incidunt.","II semestre",1,10,NULL,70,9,9,Demis,Marino,NULL,fulvio.grasso@hotmail.com,"Borgo Elga 89",124
6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,101,6,"quis quasi eos","Autem eaque voluptatibus magnam in et. Eos est autem ut repellat in omnis. Id fugit alias expedita qui vel qui.","I semestre",1,13,NULL,101,9,9,Demis,Marino,NULL,fulvio.grasso@hotmail.com,"Borgo Elga 89",124
31,5,"Corso di Laurea Magistrale in Informatica",magistrale,"Incrocio Eustachio 253 Appartamento 90",informatica@uni.it,www.informatica.uni.it,531,31,"quidem perferendis exercitationem","Et quod suscipit incidunt aperiam. Vitae eos qui et modi est. Et et facilis dolores consequatur ullam. Et qui ipsa ex laborum sint dolorum rem. Numquam asperiores quia unde autem soluta hic tenetur.","I semestre",2,9,www.aut.uni.it,531,9,9,Demis,Marino,NULL,fulvio.grasso@hotmail.com,"Borgo Elga 89",124
34,6,"Corso di Laurea in Tecniche di Laboratorio Biomedico",triennale,"Rotonda Fernando 68 Appartamento 67",tecniche-di-laboratorio-biomedico@uni.it,www.tecniche-di-laboratorio-biomedico.uni.it,590,34,"modi sed earum","Nisi sunt animi iste sint similique error. Aut veniam aut vero dolor. Veritatis reprehenderit et quia sit. Sit perspiciatis et nihil aut iure at dolore.","II semestre",2,12,NULL,590,9,9,Demis,Marino,NULL,fulvio.grasso@hotmail.com,"Borgo Elga 89",124
